id,year,best,high,low
87613,2004,4,4,4
87614,2004,1,1,1
87615,2004,1,1,1
87616,2004,1,1,1
87617,2004,2,2,2
87618,2004,1,1,1
87619,2004,2,2,2
87620,2005,1,1,1
87621,2005,0,2,0
87639,2003,1,1,1
87622,2005,5,5,5
87623,2005,2,2,2
87624,2002,3,3,3
87625,2002,1,1,1
87626,2002,1,1,1
87627,2002,3,3,3
87628,2002,1,1,1
87629,2002,2,2,2
87630,2005,1,1,1
87631,2002,1,1,1
87632,2002,2,2,2
87636,2004,2,2,2
87637,2003,2,2,2
87651,2003,1,1,1
87652,2002,1,1,1
87653,2002,3,3,3
87654,2004,1,1,1
87655,2004,1,1,1
87656,2002,1,1,1
87657,2002,2,2,2
87658,2002,5,5,5
87659,2002,7,7,7
87660,2002,2,2,2
87661,2003,4,4,4
87662,2003,3,3,3
87663,2003,2,2,2
87664,1998,4,4,4
87665,1993,25,25,25
87666,1993,10,19,9
87667,2002,1,1,1
87668,2002,1,1,1
87670,2002,4,4,4
87671,2002,1,1,1
87672,1996,3,3,3
87673,2001,6,6,6
87674,1998,2,2,2
87679,2002,3,3,3
87680,2002,2,2,2
87683,1998,2,2,2
87684,1998,2,2,2
87685,2002,1,1,1
87686,2002,2,2,2
87687,2006,1,5,1
87688,2002,7,7,7
87689,2002,1,1,1
87690,2002,1,1,1
87693,2006,2,2,2
87694,2006,7,7,7
87698,1999,1,1,1
87699,1999,2,2,2
88130,2002,2,2,2
87700,2006,9,9,9
87702,2009,1,1,1
87703,1990,0,4,0
87704,1990,0,9,0
87709,2010,1,1,1
87710,1994,2,2,2
87714,1995,13,16,13
87715,2005,1,1,1
87716,2005,1,1,1
87722,2011,1,1,1
87750,2006,2,2,2
87723,2011,1,1,1
87724,2011,1,1,1
87725,2011,1,1,1
87726,2010,1,1,1
87729,2009,2,2,2
87730,2001,1,1,0
87731,2001,6,6,6
87732,2010,1,1,1
87797,2002,2,2,2
87737,2010,1,1,1
87738,2010,3,3,0
87740,2006,1,1,1
87741,2010,1,1,1
87742,2010,1,1,1
87743,2006,1,1,1
87745,2003,14,14,14
87746,2003,1,1,1
87749,2006,1,1,1
87751,2009,2,2,2
87752,2010,1,1,1
87753,2010,2,2,2
87754,2010,1,1,1
87755,2010,0,3,0
87756,2010,1,1,0
87757,2011,1,1,1
87758,2011,1,1,1
87759,2011,1,1,1
87763,1990,0,1,0
87771,2005,8,8,8
89986,2006,1,1,1
87772,2006,5,10,5
87774,2006,1,1,1
87775,2010,1,1,1
87778,1991,3,3,3
87779,1993,0,1,0
87780,1993,6,6,6
89989,2004,2,2,2
87781,1994,4,4,4
87782,1995,9,9,9
87783,1996,2,2,2
87798,2002,1,1,1
87784,1998,2,2,2
87785,1998,2,2,2
87786,1998,2,2,2
87787,1999,4,4,4
87788,2001,11,11,0
87789,2001,500,3226,500
87790,2002,1,1,1
87791,2002,2,2,2
87792,2002,2,2,2
87793,2002,1,1,1
87794,2002,1,1,1
87795,2002,1,1,1
87796,2002,1,1,1
87813,2003,1,1,1
87814,2003,3,3,3
87815,2003,1,1,1
87817,2004,4,4,4
87818,2004,1,1,1
87819,2004,2,2,2
87820,2004,2,2,2
87821,2004,4,4,4
87822,2004,2,2,2
87824,2004,1,1,1
87825,2004,3,3,3
87826,2004,1,1,1
88131,2002,1,1,1
87827,2004,2,2,2
87828,2004,1,1,1
87829,2004,1,1,1
87833,2005,4,4,4
87834,2005,1,1,1
87835,2005,1,1,1
87836,2005,2,2,2
87837,2005,2,2,2
87838,2005,3,2,2
87839,2005,2,1,2
87841,2006,3,3,3
88046,2004,1,1,1
87842,2006,2,2,2
87843,2006,2,2,2
87844,2006,1,1,1
87845,2011,1,1,1
87849,2002,1,1,1
87850,2003,2,2,2
87851,2003,2,2,2
87854,2010,0,4,0
87855,2010,0,2,0
87858,2006,4,4,4
87860,1994,2,2,2
87862,1990,8,8,8
87863,1991,9,9,9
87864,1996,1,1,1
87865,2004,1,1,1
87866,2005,1,1,1
87867,2009,1,1,1
87868,2004,3,3,3
87869,2009,1,1,1
87870,1990,0,20,0
87871,2002,2,2,2
87873,1990,0,1,0
87875,1993,0,7,0
87878,1998,1,1,1
87879,1999,0,1,0
87880,1999,0,3,0
87881,1999,1,1,1
87882,2001,0,4,0
87883,2001,2,2,2
87884,2001,1,1,1
87885,2001,1,1,1
87886,2001,0,2,0
87887,2001,0,8,0
87888,2001,17,17,17
87889,2001,0,1,0
87893,1998,1,1,1
87894,2001,2,2,2
87895,2001,0,1,0
87896,2002,4,4,4
87897,2002,1,1,1
87898,2002,1,1,1
87899,2002,4,4,4
87900,2002,1,1,1
87901,2002,2,2,2
87903,2002,1,1,1
87905,1999,1,1,1
87906,2002,2,2,2
87907,1990,2,2,2
87913,1993,0,2,0
87914,2002,3,3,3
87916,1990,37,37,37
87917,2001,0,2,0
87918,2009,1,1,1
87919,1990,1,1,1
87920,1998,4,4,4
87921,1998,2,2,2
87922,1993,0,2,0
87923,1996,4,4,4
87924,2004,1,1,1
87936,1990,0,33,0
87937,1990,100,100,100
87940,1998,3,3,3
87944,1994,2,2,2
87946,2006,2,2,2
87947,2006,1,1,1
87949,2004,2,2,2
87950,2009,1,1,1
87954,1990,1629,1629,1629
87955,2010,0,3,0
87956,2001,1,1,1
87957,2001,0,1,0
87958,2004,8,8,8
87959,2004,4,4,4
87960,2009,1,1,1
87962,1996,2,2,2
87963,1991,0,9,0
87964,2003,10,10,10
87965,2003,1,1,1
87966,2003,1,1,1
87968,2003,3,3,3
87969,2003,1,1,1
87970,2003,2,2,2
87973,2003,8,8,8
87988,2006,1,1,1
87975,1990,3,3,3
87976,2010,4,4,4
87977,2010,1,1,1
87978,2006,3,3,3
87979,2006,3,3,3
87980,2006,2,1,2
87981,2006,3,3,3
87983,2010,1,1,1
87987,2006,1,1,1
87989,2006,1,1,1
87990,2004,3,3,3
87991,2005,2,2,2
87993,2006,1,1,1
87994,2006,1,1,1
87995,2005,1,1,1
87996,2005,2,2,2
88000,2005,1,1,1
88001,2005,3,3,3
88002,2005,1,1,1
88014,2004,3,3,3
88003,2005,5,5,5
88004,2011,1,1,1
88005,2011,1,1,1
88006,2005,2,2,2
88008,1991,0,6,0
88010,2003,1,1,1
88011,2005,1,1,1
88012,2005,2,2,2
88015,2004,2,2,2
88016,2006,2,2,2
88017,2004,2,2,2
88018,2005,1,1,1
88022,2004,3,3,3
88024,2005,1,1,1
88025,2004,4,4,4
88026,2004,1,1,1
88027,2004,2,2,2
88030,2004,3,3,3
88031,2004,1,1,1
88032,2004,2,2,2
88033,2004,5,5,5
88034,2004,10,10,10
88035,2004,2,2,2
88036,2004,3,3,3
88037,2004,2,2,2
88038,2004,1,1,1
88039,2004,7,7,7
88040,2004,4,5,3
88041,2004,2,2,2
88043,2003,3,3,3
88044,2004,3,3,3
88049,2003,1,1,1
88050,2003,7,7,7
88051,2005,2,2,2
88052,2005,1,1,1
88053,2005,1,2,1
88055,2003,1,1,1
88056,2003,5,5,5
88057,2003,1,1,1
88058,2003,3,3,3
88059,2004,2,2,2
88060,2005,0,1,0
88061,2003,2,2,2
88956,2011,1,1,1
88064,2004,1,1,1
88066,2003,1,1,1
88067,2004,3,3,3
88068,2004,2,2,2
88069,2003,1,1,1
88070,2003,2,2,2
88071,2003,7,7,7
88097,2002,1,1,1
88072,2004,1,1,1
88073,2004,6,6,6
88074,2002,5,5,5
88075,2003,4,4,4
88076,2002,1,1,1
88077,2002,3,3,3
88081,2005,2,2,2
88082,2002,1,1,1
88085,2003,7,7,7
88086,2003,2,2,2
88087,2002,2,2,2
88091,2003,7,7,7
88092,2003,5,5,5
88093,2002,2,2,2
88094,2002,2,2,2
88095,2002,1,1,1
88096,2002,1,1,1
88098,2002,1,1,1
88099,2002,2,2,2
88109,2003,3,3,3
88110,2002,3,3,3
88111,2002,1,1,1
88112,2002,1,1,1
88113,2002,1,1,1
88114,2002,1,1,1
88115,2002,3,3,3
88116,2004,1,1,1
88117,2004,7,7,7
88118,2002,5,5,5
88119,2003,2,2,2
88121,2002,3,3,3
88122,2002,1,1,1
88123,2002,1,1,1
88124,2002,4,4,4
88132,2004,1,1,1
88133,2002,3,3,3
88134,1995,2,2,2
88135,1999,2,2,2
88136,2002,3,3,3
88137,2002,1,1,1
88138,1996,1,1,1
88139,1998,2,2,2
88140,2001,8,8,0
88141,1998,4,4,4
88199,2009,0,1,0
88145,1998,1,1,1
88146,1993,1,1,1
88148,1998,1,1,1
88150,2009,1,1,1
88151,2002,1,1,1
88152,2002,1,1,1
88153,2002,4,4,4
88154,2002,1,1,1
88224,1998,5,5,5
88158,2003,4,4,4
88161,1991,1,1,1
88162,1998,1,1,1
88163,2012,2,2,2
88957,2004,1,1,1
88167,2012,14,14,14
88170,1994,1,1,1
88172,2006,2,2,2
88461,2002,2,2,2
88178,2012,1,1,0
88180,2002,2,2,2
88181,2002,3,3,3
88183,2006,1,1,1
88184,2001,1,1,0
88185,2001,7,7,0
88187,2010,1,1,1
88188,2002,1,1,1
88196,1991,3,3,3
88198,1995,1,5,1
88200,2009,1,1,1
88201,2009,2,2,2
88202,2009,1,1,1
88203,1998,10,10,10
88204,1998,2,2,2
88207,2006,0,5,0
88208,1993,4,4,4
88221,2002,1,1,1
88222,2002,2,2,2
88223,1998,2,2,2
88225,1998,5,5,5
88226,1998,7,7,7
88227,2006,4,4,4
88229,2010,1,1,1
88230,2009,1,1,1
88231,2009,1,1,1
88232,2009,2,2,2
88234,2009,3,3,3
88273,2010,1,1,1
88235,1993,0,3,0
88240,2012,2,2,2
88241,1993,5,5,5
88242,2009,2,2,0
88244,2009,1,1,1
88246,1996,34,34,34
88297,2006,1,1,1
88247,2010,1,1,1
88248,2010,1,1,1
88249,2009,1,1,0
88250,2011,2,2,2
88251,2011,1,1,1
88253,2005,4,4,4
88254,2005,3,3,3
88256,2003,6,6,6
88258,2003,1,1,1
88259,2003,3,3,3
88276,2010,1,1,1
88260,2012,3,3,3
88261,2006,3,3,3
88262,2006,2,2,2
88267,1998,1,1,1
88268,2011,2,2,2
88269,2011,1,1,1
88270,2010,1,1,1
88271,2009,1,1,1
88272,2011,1,1,1
88277,2006,8,8,8
88278,2006,1,1,1
88282,2009,1,1,1
88283,2009,3,3,3
88286,2006,3,3,3
88287,2006,4,4,4
88288,1990,0,2,0
88290,2006,1,1,1
88296,2006,1,1,1
88298,2006,1,1,1
88299,2009,1,1,1
89227,2005,1,1,1
88300,2010,1,1,1
88301,2010,1,1,1
88302,2010,1,1,1
88303,2010,1,1,0
88305,2010,2,2,2
88306,2010,1,1,1
88307,2010,1,1,1
88308,2010,1,1,1
88310,2011,1,1,1
88311,2011,1,1,1
88312,2011,1,1,1
88313,2011,1,1,1
88314,2011,4,4,4
88318,1998,9,9,9
88330,1997,9,9,9
88728,2009,1,1,1
88348,1997,17,18,17
88350,2005,6,6,6
88351,2006,1,1,1
88352,2006,1,1,1
88353,2006,1,1,1
88354,2006,3,3,3
88355,2012,4,4,4
88357,2012,1,1,1
88358,2010,1,1,1
88359,2012,1,1,1
88362,2012,3,3,3
88363,2012,1,1,1
89990,2004,1,1,1
88364,2012,2,2,2
88365,2012,3,3,3
88366,2012,2,2,2
88367,2012,4,4,4
88368,2012,1,1,1
88370,2012,3,3,3
88371,2012,3,3,3
88372,2012,1,1,1
88375,2012,1,1,1
88376,2006,1,1,1
88377,2006,1,1,1
88378,2009,1,1,1
88379,2012,3,3,3
88381,2010,1,1,1
88382,2012,2,2,2
88383,2010,1,1,0
88384,2010,3,3,0
88385,2012,3,3,3
88386,2012,1,1,1
88387,2010,1,1,1
88414,2006,1,1,1
88389,2012,1,1,1
88390,2012,1,1,1
88391,2011,1,1,1
88392,2011,1,1,1
88393,2011,1,1,1
88397,1996,3,3,3
88410,1996,10,10,10
88412,2005,5,5,5
88415,2006,1,1,1
88416,2006,1,1,1
88417,1996,0,17,0
88418,1996,0,5,0
88419,1996,0,5,0
88420,1996,8,8,8
88421,1996,0,4,0
88422,1996,40,40,40
88423,2011,1,1,1
88730,2009,1,1,1
88731,2009,1,1,0
88425,1996,3,3,3
88426,1998,0,25,0
88428,1998,29,29,29
88429,1998,2,2,2
88430,1992,4,4,4
88431,1993,1,1,1
88432,1998,14,14,14
88433,1998,6,6,6
88458,2002,1,1,1
88435,1998,11,11,11
88436,1998,7,7,7
88437,1998,5,5,5
88439,1994,1,1,1
88440,1998,7,7,7
88441,1998,3,3,3
88443,1995,3,4,3
88444,1998,4,4,4
88445,1998,1,1,1
88446,1997,7,7,7
88447,1998,4,4,4
88450,1998,3,3,3
88451,1999,1,1,1
88452,2001,1,1,0
88455,2002,2,2,2
88457,2002,2,2,2
88463,2002,2,2,2
88467,2009,3,3,3
88468,2009,1,1,1
88469,2002,1,1,1
88473,2011,1,1,1
89233,2004,1,1,1
88476,2002,2,2,2
88478,2002,2,2,2
88479,2002,2,2,2
88480,2002,1,1,1
88733,2009,1,1,1
88483,2011,1,1,1
88486,2002,1,1,1
88488,2002,2,2,2
88491,2011,3,3,3
88492,2002,2,2,2
88495,2011,1,1,1
88496,2011,1,1,1
88498,2003,4,4,4
88499,2005,5,5,5
88500,2005,4,4,4
88502,2003,3,3,3
88538,2004,1,1,1
89234,2004,1,1,1
88503,2005,8,8,8
88504,2005,1,1,1
88505,2003,1,1,1
88506,2003,5,5,5
88507,2003,1,1,1
88508,2003,1,1,1
88509,2005,0,7,0
88510,2005,15,15,15
88539,2004,1,1,1
88514,2005,5,5,5
88515,2005,1,1,1
88516,2006,1,1,1
88518,2006,2,2,2
88519,2006,8,8,8
88520,2006,3,3,3
88521,2006,5,5,5
88522,2006,3,3,3
88523,2006,4,4,4
88524,2006,2,2,2
88525,2006,2,2,2
88527,2004,9,9,9
88528,2004,2,2,2
88540,2004,1,1,1
88529,2006,41,55,41
88531,2004,2,2,2
88532,2004,4,4,4
88533,2006,4,6,4
88534,2006,6,6,6
88536,2006,12,12,12
88537,2006,7,7,7
89237,2003,1,1,1
89238,2003,0,3,0
88541,2006,26,26,26
89242,2004,1,1,1
88542,2006,3,3,3
88544,2006,1,1,1
88545,2006,1,1,0
88546,2006,1,1,1
88547,2006,3,3,3
88548,2006,1,1,1
88762,2003,1,1,1
88549,2006,1,1,1
88550,2009,5,5,5
88551,2009,1,1,1
88552,2009,1,1,1
88553,2009,1,1,1
88554,2009,1,1,1
88555,2004,1,1,1
88556,2004,2,2,2
88557,2009,1,1,0
88558,2009,2,2,2
88559,2004,6,6,6
89243,2004,2,2,2
88560,2009,1,1,1
88561,2009,1,1,1
88562,2009,1,1,1
88563,2009,0,1,0
88564,2009,0,4,0
88565,2009,1,1,1
88566,2009,1,1,1
89250,2003,1,1,1
88567,2009,1,1,1
88568,2009,3,3,3
88569,2009,1,1,1
88570,2009,1,1,1
88571,2009,1,1,1
88589,2005,1,1,1
88572,2009,1,1,1
88575,2009,2,2,2
88576,2009,1,1,1
88577,2009,4,4,4
88578,2009,2,2,2
89261,2003,1,1,1
88579,2009,1,1,1
88590,2009,1,1,1
88580,2009,0,1,0
88583,2009,1,1,1
88584,2009,0,1,0
88586,2005,1,1,1
89263,2003,0,6,0
88587,2009,2,2,2
88588,2005,3,3,3
88594,2009,1,1,1
88595,2009,0,20,0
88596,2009,1,1,1
88597,2005,2,2,2
88598,2005,2,2,2
88606,2010,3,3,0
88642,2009,2,2,0
88599,2009,1,1,1
88600,2009,1,1,1
88601,2005,2,2,2
88602,2009,2,2,2
88603,2009,1,1,1
88604,2010,1,1,1
88605,2010,1,1,1
88607,2009,1,1,1
88608,2009,1,1,1
88609,2009,1,1,1
88611,2009,1,1,1
88612,2009,1,1,1
88613,2009,1,1,1
88614,2009,1,1,1
88616,2009,1,1,1
88617,2006,1,1,1
88618,2006,2,2,2
88619,2009,1,1,1
88620,2006,1,1,1
88621,2009,1,1,1
88622,2009,1,1,1
88640,2009,1,1,1
88623,2009,1,1,1
88625,2009,1,1,1
88626,2009,1,1,1
88627,2009,1,1,1
88628,2009,1,1,1
88629,2009,1,1,1
88630,2009,2,2,2
88641,2009,4,4,4
88631,2009,1,1,1
88633,2012,2,2,2
88634,2009,1,1,0
88635,2009,4,4,4
88636,2009,1,1,1
88637,2009,1,1,1
88638,2009,1,1,1
88639,2009,2,2,2
88643,2009,0,2,0
88644,2009,1,1,1
88645,2009,1,1,1
88646,2009,1,1,1
88801,2004,1,1,1
88647,2009,5,5,5
88648,2009,2,2,0
88650,2009,1,1,1
88691,1991,1,1,1
88651,2009,1,1,1
88652,2009,1,1,1
88653,2009,1,1,1
88655,2009,2,2,2
88656,2009,1,1,1
88658,2004,1,1,1
88659,2003,4,4,4
88669,2009,1,1,1
88660,2009,1,1,1
88661,2009,2,2,0
88662,2003,2,2,2
88663,2009,1,1,1
88666,2010,2,2,2
88667,2010,1,1,1
89266,2004,1,1,1
88668,2009,1,1,1
88692,1997,3,3,3
88670,2009,1,1,1
89272,2000,4,4,4
88672,2009,1,1,1
88676,2009,4,4,4
88677,2009,0,1,0
88678,2009,1,1,1
88680,1996,2,2,2
88681,2009,1,1,1
88690,2009,2,2,2
88802,2010,2,2,2
88682,2009,0,3,0
88684,1990,2,2,2
88803,2010,2,2,2
88685,2009,2,2,2
88686,2009,1,1,1
88687,2009,1,1,1
88688,2009,1,1,1
88689,2009,0,1,0
88693,2009,0,1,0
88694,2009,1,1,1
88695,2009,1,1,1
88696,2009,1,1,1
88697,2009,0,1,0
88699,2005,1,1,1
88701,2004,3,3,3
88702,2009,1,1,1
88703,2009,1,1,1
88713,2009,2,2,2
88714,2009,1,1,1
88715,2009,1,1,0
88748,2002,2,2,2
88716,2009,1,1,0
88717,2009,3,3,3
88720,1993,0,2,0
88721,1993,0,5,0
88722,1993,0,2,0
88723,2009,1,1,1
88725,1998,1,1,1
88726,1998,5,5,5
88902,2005,1,1,1
88904,2010,1,1,0
88905,2010,1,1,1
88908,2011,1,1,1
88909,2010,3,3,3
88910,2010,2,2,2
88911,2010,1,1,1
88912,2010,5,5,5
88914,2010,3,3,3
88915,2010,0,2,0
88916,2010,1,1,1
88917,2005,1,1,1
88918,2010,2,2,2
89991,2004,1,1,1
88920,2010,1,1,1
88921,2011,1,1,1
88931,2010,1,1,1
88922,2010,1,1,1
88923,2010,2,2,0
88924,2010,1,1,0
88925,2005,0,1,0
88927,2006,1,1,1
88929,2006,1,1,1
88930,2010,1,1,1
88932,2010,0,6,0
88934,2010,1,1,1
88935,2010,1,1,1
88936,2004,4,4,4
88937,2004,3,3,3
88938,2010,1,1,0
88939,2010,0,2,0
88973,2011,2,2,2
88940,2010,1,1,1
88941,2005,1,1,1
89273,2005,1,1,0
88949,2011,1,1,1
88950,2011,1,1,1
88951,2011,1,1,1
88952,2011,1,1,1
88953,2011,1,1,1
89002,2011,1,1,1
88954,2011,1,1,1
88955,2011,1,1,1
89743,2005,1,1,1
89745,2005,4,4,4
89746,2005,3,3,3
89748,2005,4,4,4
89749,2005,2,2,2
89751,2005,1,1,1
89995,2006,1,1,1
89752,2005,5,5,5
89754,2005,1,1,1
89755,2005,1,1,1
89760,2005,2,2,2
89762,2004,1,1,1
89763,2004,1,1,1
89767,2004,2,2,2
89768,2004,1,1,1
89770,2006,3,3,3
89772,2004,3,3,3
89275,2003,7,10,7
89277,2003,3,3,3
89278,2000,7,7,7
89279,2000,0,2,0
89773,2004,2,2,2
89775,2004,1,1,1
89776,2004,1,1,1
89778,2004,1,1,1
89779,2004,1,1,1
89781,2004,1,1,1
89782,2004,4,4,4
89821,2003,2,2,2
89789,2006,2,2,2
89790,2006,2,2,2
89794,2004,1,1,1
89795,2004,2,2,2
89799,2004,1,1,1
89807,2004,2,3,2
89808,2004,33,33,28
89814,2006,2,2,2
89815,2006,1,1,1
89816,2006,7,7,7
89818,2003,4,4,4
89823,2003,7,7,7
89299,2002,1,1,1
89825,2003,13,20,13
89828,2003,1,1,1
89829,2003,3,3,3
89830,2003,1,1,1
89833,2004,1,1,1
89834,2004,1,1,1
89837,2003,1,1,1
89838,2003,1,1,1
89839,2003,3,3,3
89851,2003,2,2,2
89852,2003,5,5,5
89854,2003,1,1,1
89855,2003,1,1,1
89857,2003,1,1,1
89866,2006,1,1,1
89868,2003,4,4,4
89869,2003,4,4,4
89870,2003,4,4,4
89872,2002,1,1,1
89873,2002,1,1,1
89874,2002,1,1,1
89878,2003,9,9,9
89886,2002,3,3,3
89887,2002,3,3,3
89890,2002,1,1,1
89891,2002,1,1,1
89892,2002,1,1,1
89899,2002,4,4,4
89901,2003,3,3,3
89903,2002,1,1,1
89904,2002,1,1,1
89907,2002,1,1,1
89908,2002,3,3,3
89911,2002,2,2,2
89912,2002,2,2,2
89913,2002,1,1,1
89915,2004,0,47,0
89916,2004,3,3,3
89919,2002,2,2,2
89924,2002,7,7,7
89925,2002,7,7,7
89928,2002,2,2,2
89929,2002,1,1,1
89930,2002,1,1,1
89933,2002,3,3,3
89934,2002,3,3,3
89940,1997,3,3,3
89943,2002,4,4,4
89944,2002,1,1,1
89947,1998,2,2,2
89948,1998,0,101,0
89951,1998,1,1,1
89952,1998,6,6,6
89953,1998,1,1,1
89955,2002,1,1,1
89967,2011,1,1,1
89968,2011,1,1,1
89980,2001,5,5,5
89984,2006,5,5,5
89985,2006,3,3,3
90550,2009,2,2,2
90551,2009,0,2,0
90552,2009,1,1,1
90553,2009,1,1,1
90554,2009,4,4,4
90556,2009,17,17,17
90557,2009,1,1,1
90558,2009,1,1,1
90559,2009,2,2,2
90560,2009,13,40,13
90874,2012,1,1,1
90561,2009,6,7,6
90562,2009,16,16,16
90564,2009,4,4,4
90565,2009,3,3,3
90566,2009,3,3,3
90567,2009,11,11,11
90568,2009,2,2,2
90569,2009,9,9,9
90570,2009,0,2,0
90571,2009,5,5,5
90572,2009,2,2,2
90573,2009,5,5,5
90574,2009,3,3,3
90575,2009,1,1,1
90596,2009,2,2,2
90576,2009,0,4,0
90577,2009,11,11,11
90578,2009,1,1,1
89300,2002,1,1,1
89280,2000,5,5,5
89281,2000,4,4,4
89283,2000,4,4,4
89286,2003,1,1,1
89287,2003,5,5,5
91370,1995,1,1,1
89290,2004,4,4,4
89291,2004,2,2,2
89294,2002,2,2,2
89295,2002,1,1,1
89296,2002,1,1,1
90579,2009,3,11,3
90580,2009,1,1,1
90581,2009,13,14,13
90582,2009,1,1,1
90597,2009,1,1,1
90584,2009,1,1,1
90585,2009,2,2,2
90586,2009,1,1,1
90587,2009,0,1,0
90588,2009,1,1,1
90589,2009,11,11,9
90590,2009,11,11,9
90598,2009,1,1,1
91371,1995,18,18,18
91287,1994,5,5,5
91288,1994,3,3,3
91290,1994,5,5,5
91291,1994,0,3,0
91292,1994,2,2,2
91293,1994,17,20,17
91294,1994,1,1,1
91372,1995,11,11,11
91295,1994,5,5,5
91297,1994,2,2,2
91298,1994,0,3,0
91299,1994,1,1,1
91329,1994,7,7,7
94414,1994,6,6,6
91300,1994,5,7,2
91301,1994,3,3,3
91302,1994,0,12,0
91303,1994,12,15,12
91373,1995,2,2,2
91304,1994,2,35,2
91305,1994,3,3,3
91306,1994,2,2,2
91307,1994,2,2,2
91308,1994,2,2,2
91309,1994,2,2,2
91310,1994,3,3,3
91311,1994,4,4,4
91312,1994,4,4,4
91330,1994,6,6,6
91314,1994,2,2,2
91315,1994,18,18,18
91316,1994,7,7,7
91317,1994,18,18,18
91374,1995,1,1,1
91318,1994,5,5,5
91319,1994,8,8,8
91331,1994,2,2,2
91320,1994,2,2,2
91321,1994,1,3,1
91322,1994,1,3,1
91323,1994,1,3,1
91324,1994,2,3,2
91326,1994,2,3,2
91327,1994,2,4,2
91375,1995,2,2,2
91333,1994,2,2,2
91334,1994,6,6,6
91335,1994,1,1,1
96279,2005,6,6,6
91376,1995,9,9,9
91336,1994,5,10,5
91337,1994,10,17,10
91338,1994,3,3,3
91339,1994,25,43,25
91377,1995,0,3,0
91341,1994,12,12,12
91342,1994,4,4,4
91378,1995,3,3,3
91379,1995,1,1,1
91380,1995,1,1,1
89301,2002,1,1,1
91344,1994,9,11,9
91348,1994,4,4,4
92612,2000,1,1,1
91349,1995,16,16,16
91350,1994,1,1,1
91351,1994,1,1,1
91392,1995,5,5,5
91352,1994,8,8,8
91366,1995,32,32,32
91355,1994,11,11,11
91356,1995,25,25,25
91363,1995,8,8,8
91364,1995,1,1,1
91365,1995,2,2,2
91367,1995,2,2,2
91368,1995,1,1,1
91369,1995,6,6,6
92600,2000,1,1,1
92601,2000,1,1,1
92602,2000,1,1,1
92603,2000,1,1,1
92604,2000,1,1,1
92605,2000,1,1,1
92606,2000,4,4,4
92607,2000,1,1,1
92608,2000,1,1,1
92690,2000,0,1,0
92691,2004,1,1,1
92609,2000,1,1,1
92610,2000,1,1,1
92613,2000,1,1,1
94264,2009,2,2,2
92614,2000,2,2,2
92615,2000,2,2,2
92693,2004,3,3,3
95030,1997,2,2,2
92616,2000,1,1,1
92617,2000,1,1,1
92618,2000,1,1,1
92748,2000,1,1,1
92619,2000,2,2,2
92621,2000,6,6,6
92622,2000,2,2,2
92623,2000,1,1,1
92624,2000,3,3,3
92625,2000,4,4,4
92626,2000,1,1,1
92627,2000,3,3,3
92628,2000,3,3,3
92629,2000,1,1,1
94769,2001,4,4,4
92630,2000,2,2,2
92631,2000,6,6,6
92632,2000,1,1,1
92633,2000,2,2,2
92634,2000,1,1,1
95667,1990,1,1,1
92635,2000,3,3,3
92636,2000,2,2,2
92637,2000,1,1,1
92638,2000,4,4,4
92640,2000,6,6,6
92641,2000,1,1,1
92642,2000,1,1,1
92643,2000,1,1,1
92644,2000,1,1,1
92645,2000,1,1,1
92646,2000,2,2,2
92647,2004,1,1,1
92648,2000,2,2,2
92649,2000,2,2,2
92653,2000,2,2,2
92654,2004,1,1,1
92655,2000,1,1,1
92656,2004,0,3,0
92657,2000,2,2,2
92658,2004,2,2,2
92659,2004,1,1,1
92660,2000,2,2,2
92774,2000,2,2,2
94434,1997,4,4,4
95031,1997,4,4,4
92663,2000,2,2,2
92664,2005,2,2,2
92665,2005,3,3,3
92666,2000,3,3,3
92669,2000,4,4,4
92670,2000,1,1,1
92672,2000,1,1,1
92673,2000,1,1,1
92674,2004,1,1,1
92675,2000,7,7,7
92676,2004,1,1,1
92677,2004,2,2,2
92678,2000,6,6,6
92681,2000,2,2,2
92683,2000,2,2,2
92775,2003,2,2,2
92684,2000,6,6,6
92685,2000,9,9,9
92686,2004,6,6,5
92687,2000,2,2,2
92688,2000,1,1,1
92689,2000,1,1,1
94435,1996,2,2,2
94436,1996,8,8,8
94437,1996,6,6,6
94438,1996,6,6,6
94439,1996,3,3,3
94449,2000,1,1,1
94440,1996,7,7,7
94441,1996,6,6,6
94443,1997,5,5,5
94444,1997,8,8,8
95632,1998,1,1,1
94445,1997,2,2,2
94450,2000,4,4,4
94451,2000,12,12,0
94452,2000,3,3,3
94453,2000,10,10,10
94502,1995,2,2,2
94504,1995,1,1,1
94513,1996,3,3,3
95634,1999,1,1,1
94514,1996,9,9,9
94515,1996,12,12,12
94522,2000,5,5,5
94528,2006,1,1,1
94529,2006,2,2,2
94537,2004,1,1,1
94538,2004,1,1,1
94639,1993,17,17,17
94552,2006,3,3,3
94553,2006,1,1,1
94554,2006,1,1,0
94557,2006,5,5,5
94574,2009,1,1,0
94585,2009,1,1,0
94586,2009,2,2,0
95636,1990,4,4,4
94587,2009,2,2,0
94597,2009,2,2,2
94588,2009,1,1,1
94589,2009,2,2,2
94590,2009,1,1,1
94591,2009,7,7,7
94593,2009,1,1,1
94594,2009,2,2,0
94595,2009,1,1,0
94596,2009,1,1,1
94598,2009,1,1,1
94599,2009,1,1,1
94600,2009,3,3,3
94613,1991,12,12,12
94614,1991,2,2,2
94615,1991,8,8,8
